Station Name,Grid Coordinates,Coordinates
BOX,"[70, 55]","[[[-71.1928901, 41.922573], [-71.1928901, 41.9011039], [-71.1640434, 41.9011039], [-71.1640434, 41.922573], [-71.1928901, 41.922573]]]"
BOX,"[73, 56]","[[[-71.1012268, 41.9325771], [-71.1012268, 41.911119400000004], [-71.07238760000001, 41.911119400000004], [-71.07238760000001, 41.9325771], [-71.1012268, 41.9325771]]]"
BOX,"[74, 56]","[[[-71.0723876, 41.9287471], [-71.0723876, 41.907289500000005], [-71.0435485, 41.907289500000005], [-71.0435485, 41.9287471], [-71.0723876, 41.9287471]]]"
BOX,"[75, 56]","[[[-71.0435485, 41.9249172], [-71.0435485, 41.903459500000004], [-71.0147094, 41.903459500000004], [-71.0147094, 41.9249172], [-71.0435485, 41.9249172]]]"
BOX,"[76, 56]","[[[-71.0147094, 41.9210815], [-71.0147094, 41.89962], [-70.9858703, 41.89962], [-70.9858703, 41.9210815], [-71.0147094, 41.9210815]]]"
BOX,"[77, 57]","[[[-70.9807128, 41.9387016], [-70.9807128, 41.9172401], [-70.95187370000001, 41.9172401], [-70.95187370000001, 41.9387016], [-70.9807128, 41.9387016]]]"
BOX,"[78, 57]","[[[-70.9518699, 41.934864], [-70.9518699, 41.9133949], [-70.9230232, 41.9133949], [-70.9230232, 41.934864], [-70.9518699, 41.934864]]]"
BOX,"[79, 57]","[[[-70.9230346, 41.930994], [-70.9230346, 41.909543899999996], [-70.8942108, 41.909543899999996], [-70.8942108, 41.930994], [-70.9230346, 41.930994]]]"
BOX,"[80, 57]","[[[-70.8942031, 41.9271507], [-70.8942031, 41.9056892], [-70.865364, 41.9056892], [-70.865364, 41.9271507], [-70.8942031, 41.9271507]]]"
BOX,"[81, 57]","[[[-70.8653602, 41.9232883], [-70.8653602, 41.901830600000004], [-70.8365135, 41.901830600000004], [-70.8365135, 41.9232883], [-70.8653602, 41.9232883]]]"
BOX,"[82, 57]","[[[-70.8365249, 41.9194221], [-70.8365249, 41.8979606], [-70.8077011, 41.8979606], [-70.8077011, 41.9194221], [-70.8365249, 41.9194221]]]"
BOX,"[83, 58]","[[[-70.8025054, 41.9370117], [-70.8025054, 41.9155502], [-70.7736816, 41.9155502], [-70.7736816, 41.9370117], [-70.8025054, 41.9370117]]]"
BOX,"[85, 58]","[[[-70.7448348, 41.9292469], [-70.7448348, 41.9077968], [-70.71601100000001, 41.9077968], [-70.71601100000001, 41.9292469], [-70.7448348, 41.9292469]]]"
BOX,"[87, 58]","[[[-70.6871833, 41.9214763], [-70.6871833, 41.9000263], [-70.6583518, 41.9000263], [-70.6583518, 41.9214763], [-70.6871833, 41.9214763]]]"
BOX,"[89, 59]","[[[-70.6243019, 41.9351367], [-70.6243019, 41.9136867], [-70.5954856, 41.9136867], [-70.5954856, 41.9351367], [-70.6243019, 41.9351367]]]"
BOX,"[92, 59]","[[[-70.5378303, 41.9234142], [-70.5378303, 41.9019641], [-70.5090141, 41.9019641], [-70.5090141, 41.9234142], [-70.5378303, 41.9234142]]]"
BOX,"[94, 60]","[[[-70.4749183, 41.9370079], [-70.4749183, 41.915569299999994], [-70.4461021, 41.915569299999994], [-70.4461021, 41.9370079], [-70.4749183, 41.9370079]]]"
BOX,"[99, 61]","[[[-70.3255386, 41.9387722], [-70.3255386, 41.9173297], [-70.2967147, 41.9173297], [-70.2967147, 41.9387722], [-70.3255386, 41.9387722]]]"
BOX,"[103, 61]","[[[-70.2102966, 41.9229354], [-70.2102966, 41.9015045], [-70.181488, 41.9015045], [-70.181488, 41.9229354], [-70.2102966, 41.9229354]]]"
BOX,"[106, 62]","[[[-70.1185379, 41.9324626], [-70.1185379, 41.9110202], [-70.0897293, 41.9110202], [-70.0897293, 41.9324626], [-70.1185379, 41.9324626]]]"
BOX,"[115, 64]","[[[-69.8485755, 41.9392967], [-69.8485755, 41.9178657], [-69.8197898, 41.9178657], [-69.8197898, 41.9392967], [-69.8485755, 41.9392967]]]"
BOX,"[116, 64]","[[[-69.8197746, 41.9352588], [-69.8197746, 41.9138393], [-69.79095840000001, 41.9138393], [-69.79095840000001, 41.9352588], [-69.8197746, 41.9352588]]]"
BOX,"[118, 64]","[[[-69.7621917, 41.9271984], [-69.7621917, 41.9057788], [-69.7334136, 41.9057788], [-69.7334136, 41.9271984], [-69.7621917, 41.9271984]]]"
BOX,"[119, 64]","[[[-69.733406, 41.9231586], [-69.733406, 41.9017391], [-69.7046127, 41.9017391], [-69.7046127, 41.9231586], [-69.733406, 41.9231586]]]"
BOX,"[122, 65]","[[[-69.6415939, 41.9324283], [-69.6415939, 41.9110088], [-69.6128005, 41.9110088], [-69.6128005, 41.9324283], [-69.6415939, 41.9324283]]]"
BOX,"[123, 65]","[[[-69.6128082, 41.9283695], [-69.6128082, 41.9069499], [-69.5840301, 41.9069499], [-69.5840301, 41.9283695], [-69.6128082, 41.9283695]]]"
BOX,"[127, 66]","[[[-69.4922142, 41.9335021], [-69.4922142, 41.9120941], [-69.46342840000001, 41.9120941], [-69.46342840000001, 41.9335021], [-69.4922142, 41.9335021]]]"
BOX,"[15, 47]","[[[-72.8208312, 41.9531898], [-72.8208312, 41.9316902], [-72.7919158, 41.9316902], [-72.7919158, 41.9531898], [-72.8208312, 41.9531898]]]"
BOX,"[16, 47]","[[[-72.7919235, 41.9496421], [-72.7919235, 41.928134899999996], [-72.7630233, 41.928134899999996], [-72.7630233, 41.9496421], [-72.7919235, 41.9496421]]]"
BOX,"[20, 48]","[[[-72.6714935, 41.9568786], [-72.6714935, 41.935379000000005], [-72.6425933, 41.935379000000005], [-72.6425933, 41.9568786], [-72.6714935, 41.9568786]]]"
BOX,"[21, 48]","[[[-72.6425857, 41.9533004], [-72.6425857, 41.931800800000005], [-72.6136703, 41.931800800000005], [-72.6136703, 41.9533004], [-72.6425857, 41.9533004]]]"
BOX,"[23, 48]","[[[-72.5847702, 41.9461288], [-72.5847702, 41.9246292], [-72.55587, 41.9246292], [-72.55587, 41.9461288], [-72.5847702, 41.9461288]]]"
BOX,"[26, 49]","[[[-72.4932327, 41.9568405], [-72.4932327, 41.9353408], [-72.4643325, 41.9353408], [-72.4643325, 41.9568405], [-72.4932327, 41.9568405]]]"
BOX,"[27, 49]","[[[-72.4643325, 41.9532279], [-72.4643325, 41.9317283], [-72.4354324, 41.9317283], [-72.4354324, 41.9532279], [-72.4643325, 41.9532279]]]"
BOX,"[28, 49]","[[[-72.4354324, 41.9496192], [-72.4354324, 41.9281196], [-72.4065322, 41.9281196], [-72.4065322, 41.9496192], [-72.4354324, 41.9496192]]]"
BOX,"[34, 50]","[[[-72.2571868, 41.949337], [-72.2571868, 41.927845], [-72.2282867, 41.927845], [-72.2282867, 41.949337], [-72.2571868, 41.949337]]]"
BOX,"[35, 50]","[[[-72.2282943, 41.9456977], [-72.2282943, 41.924205699999995], [-72.19940940000001, 41.924205699999995], [-72.19940940000001, 41.9456977], [-72.2282943, 41.9456977]]]"
BOX,"[37, 51]","[[[-72.1656112, 41.9598827], [-72.1656112, 41.9383945], [-72.1367263, 41.9383945], [-72.1367263, 41.9598827], [-72.1656112, 41.9598827]]]"
BOX,"[38, 51]","[[[-72.1367225, 41.9562263], [-72.1367225, 41.934734299999995], [-72.10783, 41.934734299999995], [-72.10783, 41.9562263], [-72.1367225, 41.9562263]]]"
BOX,"[40, 51]","[[[-72.0789489, 41.9488925], [-72.0789489, 41.9274044], [-72.050064, 41.9274044], [-72.050064, 41.9488925], [-72.0789489, 41.9488925]]]"
BOX,"[42, 51]","[[[-72.0211791, 41.9415473], [-72.0211791, 41.9200553], [-71.9922943, 41.9200553], [-71.9922943, 41.9415473], [-72.0211791, 41.9415473]]]"
BOX,"[47, 52]","[[[-71.8718299, 41.9445705], [-71.8718299, 41.9230899], [-71.8429527, 41.9230899], [-71.8429527, 41.9445705], [-71.8718299, 41.9445705]]]"
BOX,"[49, 53]","[[[-71.8090896, 41.9586315], [-71.8090896, 41.937150900000006], [-71.7802047, 41.937150900000006], [-71.7802047, 41.9586315], [-71.8090896, 41.9586315]]]"
BOX,"[50, 53]","[[[-71.7802124, 41.9549198], [-71.7802124, 41.9334392], [-71.7513427, 41.9334392], [-71.7513427, 41.9549198], [-71.7802124, 41.9549198]]]"
BOX,"[51, 53]","[[[-71.7513389, 41.9512004], [-71.7513389, 41.929719899999995], [-71.7224617, 41.929719899999995], [-71.7224617, 41.9512004], [-71.7513389, 41.9512004]]]"
BOX,"[53, 53]","[[[-71.6935958, 41.9437503], [-71.6935958, 41.922269799999995], [-71.6647262, 41.922269799999995], [-71.6647262, 41.9437503], [-71.6935958, 41.9437503]]]"
BOX,"[58, 54]","[[[-71.5442314, 41.946495], [-71.5442314, 41.9250259], [-71.5153694, 41.9250259], [-71.5153694, 41.946495], [-71.5442314, 41.946495]]]"
BOX,"[59, 54]","[[[-71.5153694, 41.9427509], [-71.5153694, 41.9212703], [-71.4865074, 41.9212703], [-71.4865074, 41.9427509], [-71.5153694, 41.9427509]]]"
BOX,"[63, 55]","[[[-71.3948593, 41.9491348], [-71.3948593, 41.927665700000006], [-71.3660049, 41.927665700000006], [-71.3660049, 41.9491348], [-71.3948593, 41.9491348]]]"
BOX,"[67, 56]","[[[-71.2743339, 41.9554576], [-71.2743339, 41.9339847], [-71.2454872, 41.9339847], [-71.2454872, 41.9554576], [-71.2743339, 41.9554576]]]"
BOX,"[68, 56]","[[[-71.2454833, 41.9516582], [-71.2454833, 41.9301853], [-71.216629, 41.9301853], [-71.216629, 41.9516582], [-71.2454833, 41.9516582]]]"
BOX,"[72, 57]","[[[-71.1249465, 41.9578571], [-71.1249465, 41.9363994], [-71.09609219999999, 41.9363994], [-71.09609219999999, 41.9578571], [-71.1249465, 41.9578571]]]"
BOX,"[74, 57]","[[[-71.0672454, 41.9502105], [-71.0672454, 41.928748999999996], [-71.0383911, 41.928748999999996], [-71.0383911, 41.9502105], [-71.0672454, 41.9502105]]]"
BOX,"[75, 57]","[[[-71.0383949, 41.9463806], [-71.0383949, 41.9249191], [-71.0095481, 41.9249191], [-71.0095481, 41.9463806], [-71.0383949, 41.9463806]]]"
BOX,"[78, 58]","[[[-70.9466934, 41.9563045], [-70.9466934, 41.9348545], [-70.917839, 41.9348545], [-70.917839, 41.9563045], [-70.9466934, 41.9563045]]]"
BOX,"[79, 58]","[[[-70.9178466, 41.9524612], [-70.9178466, 41.9309997], [-70.8890075, 41.9309997], [-70.8890075, 41.9524612], [-70.9178466, 41.9524612]]]"
BOX,"[82, 58]","[[[-70.8313369, 41.9408779], [-70.8313369, 41.9194202], [-70.8024978, 41.9194202], [-70.8024978, 41.9408779], [-70.8313369, 41.9408779]]]"
BOX,"[83, 59]","[[[-70.7973022, 41.958456], [-70.7973022, 41.937005899999996], [-70.7684631, 41.937005899999996], [-70.7684631, 41.958456], [-70.7973022, 41.958456]]]"
BOX,"[84, 59]","[[[-70.7684631, 41.9545764], [-70.7684631, 41.9331264], [-70.739624, 41.9331264], [-70.739624, 41.9545764], [-70.7684631, 41.9545764]]]"
BOX,"[87, 59]","[[[-70.6819572, 41.9429264], [-70.6819572, 41.921476299999995], [-70.6531257, 41.921476299999995], [-70.6531257, 41.9429264], [-70.6819572, 41.9429264]]]"
BOX,"[88, 59]","[[[-70.6531257, 41.9390354], [-70.6531257, 41.9175853], [-70.62429420000001, 41.9175853], [-70.62429420000001, 41.9390354], [-70.6531257, 41.9390354]]]"
BOX,"[90, 60]","[[[-70.5902252, 41.9526729], [-70.5902252, 41.931230500000005], [-70.5614013, 41.931230500000005], [-70.5614013, 41.9526729], [-70.5902252, 41.9526729]]]"
BOX,"[93, 60]","[[[-70.5037422, 41.9409294], [-70.5037422, 41.9194908], [-70.47491070000001, 41.9194908], [-70.47491070000001, 41.9409294], [-70.5037422, 41.9409294]]]"
BOX,"[94, 61]","[[[-70.4696502, 41.9584522], [-70.4696502, 41.937009800000006], [-70.4408264, 41.937009800000006], [-70.4408264, 41.9584522], [-70.4696502, 41.9584522]]]"
BOX,"[97, 61]","[[[-70.3831787, 41.946659], [-70.3831787, 41.92522039999999], [-70.3543548, 41.92522039999999], [-70.3543548, 41.946659], [-70.3831787, 41.946659]]]"
BOX,"[103, 62]","[[[-70.2049713, 41.9443778], [-70.2049713, 41.922939299999996], [-70.17614739999999, 41.922939299999996], [-70.17614739999999, 41.9443778], [-70.2049713, 41.9443778]]]"
BOX,"[106, 63]","[[[-70.1131896, 41.9538822], [-70.1131896, 41.932455000000004], [-70.0843963, 41.932455000000004], [-70.0843963, 41.9538822], [-70.1131896, 41.9538822]]]"
BOX,"[112, 64]","[[[-69.9349746, 41.9513473], [-69.9349746, 41.9299163], [-69.906166, 41.9299163], [-69.906166, 41.9513473], [-69.9349746, 41.9513473]]]"
BOX,"[114, 64]","[[[-69.8773689, 41.9433116], [-69.8773689, 41.921884500000004], [-69.84856789999999, 41.921884500000004], [-69.84856789999999, 41.9433116], [-69.8773689, 41.9433116]]]"
BOX,"[119, 65]","[[[-69.7279701, 41.9445781], [-69.7279701, 41.9231586], [-69.69916909999999, 41.9231586], [-69.69916909999999, 41.9445781], [-69.7279701, 41.9445781]]]"
BOX,"[120, 65]","[[[-69.6991729, 41.9405269], [-69.6991729, 41.919115000000005], [-69.67037959999999, 41.919115000000005], [-69.67037959999999, 41.9405269], [-69.6991729, 41.9405269]]]"
BOX,"[121, 66]","[[[-69.6649398, 41.9578933], [-69.6649398, 41.9364852], [-69.6361465, 41.9364852], [-69.6361465, 41.9578933], [-69.6649398, 41.9578933]]]"
BOX,"[123, 66]","[[[-69.6073532, 41.949789], [-69.6073532, 41.9283695], [-69.57855980000001, 41.9283695], [-69.57855980000001, 41.949789], [-69.6073532, 41.949789]]]"
BOX,"[125, 66]","[[[-69.5497817, 41.9416599], [-69.5497817, 41.9202404], [-69.5210037, 41.9202404], [-69.5210037, 41.9416599], [-69.5497817, 41.9416599]]]"
BOX,"[128, 67]","[[[-69.4579467, 41.9508323], [-69.4579467, 41.9294242], [-69.42915339999999, 41.9294242], [-69.42915339999999, 41.9508323], [-69.4579467, 41.9508323]]]"
BOX,"[15, 48]","[[[-72.8160591, 41.9747066], [-72.8160591, 41.9531955], [-72.787136, 41.9531955], [-72.787136, 41.9747066], [-72.8160591, 41.9747066]]]"
BOX,"[18, 48]","[[[-72.729309, 41.9640197], [-72.729309, 41.9425201], [-72.7003936, 41.9425201], [-72.7003936, 41.9640197], [-72.729309, 41.9640197]]]"
BOX,"[19, 48]","[[[-72.7003974, 41.9604492], [-72.7003974, 41.9389495], [-72.6714897, 41.9389495], [-72.6714897, 41.9604492], [-72.7003974, 41.9604492]]]"
BOX,"[21, 49]","[[[-72.6377677, 41.9748001], [-72.6377677, 41.9533004], [-72.60884469999999, 41.9533004], [-72.60884469999999, 41.9748001], [-72.6377677, 41.9748001]]]"
BOX,"[22, 49]","[[[-72.60886, 41.9712104], [-72.60886, 41.9497108], [-72.5799674, 41.9497108], [-72.5799674, 41.9712104], [-72.60886, 41.9712104]]]"
BOX,"[23, 49]","[[[-72.5799522, 41.967617], [-72.5799522, 41.946124999999995], [-72.55102919999999, 41.946124999999995], [-72.55102919999999, 41.967617], [-72.5799522, 41.967617]]]"
BOX,"[25, 49]","[[[-72.5221366, 41.9604434], [-72.5221366, 41.93894], [-72.49322889999999, 41.93894], [-72.49322889999999, 41.9604434], [-72.5221366, 41.9604434]]]"
BOX,"[26, 50]","[[[-72.4883956, 41.9783229], [-72.4883956, 41.9568347], [-72.4594802, 41.9568347], [-72.4594802, 41.9783229], [-72.4883956, 41.9783229]]]"
BOX,"[27, 50]","[[[-72.4570527, 41.9765278], [-72.4619036, 41.955034], [-72.4330004, 41.951425], [-72.4281435, 41.9729184], [-72.4570527, 41.9765278]]]"
BOX,"[31, 50]","[[[-72.343872, 41.960247], [-72.343872, 41.938755], [-72.3149719, 41.938755], [-72.3149719, 41.960247], [-72.343872, 41.960247]]]"
BOX,"[32, 51]","[[[-72.3100967, 41.9781074], [-72.3100967, 41.9566154], [-72.28119650000001, 41.9566154], [-72.28119650000001, 41.9781074], [-72.3100967, 41.9781074]]]"
BOX,"[33, 51]","[[[-72.2811965, 41.9744796], [-72.2811965, 41.952980000000004], [-72.25229639999999, 41.952980000000004], [-72.25229639999999, 41.9744796], [-72.2811965, 41.9744796]]]"
BOX,"[34, 51]","[[[-72.2522964, 41.9708404], [-72.2522964, 41.9493408], [-72.2233963, 41.9493408], [-72.2233963, 41.9708404], [-72.2522964, 41.9708404]]]"
BOX,"[35, 51]","[[[-72.2233963, 41.967184], [-72.2233963, 41.9456958], [-72.19449610000001, 41.9456958], [-72.19449610000001, 41.967184], [-72.2233963, 41.967184]]]"
BOX,"[39, 52]","[[[-72.1029129, 41.974039], [-72.1029129, 41.952558499999995], [-72.07401270000001, 41.952558499999995], [-72.07401270000001, 41.974039], [-72.1029129, 41.974039]]]"
BOX,"[41, 52]","[[[-72.045124, 41.9666996], [-72.045124, 41.945219], [-72.0162315, 41.945219], [-72.0162315, 41.9666996], [-72.045124, 41.9666996]]]"
BOX,"[42, 52]","[[[-72.0162353, 41.9630336], [-72.0162353, 41.9415454], [-71.98735040000001, 41.9415454], [-71.98735040000001, 41.9630336], [-72.0162353, 41.9630336]]]"
BOX,"[44, 53]","[[[-71.9535064, 41.9771404], [-71.9535064, 41.95565980000001], [-71.9246063, 41.95565980000001], [-71.9246063, 41.9771404], [-71.9535064, 41.9771404]]]"
BOX,"[54, 54]","[[[-71.6597099, 41.9614868], [-71.6597099, 41.94001], [-71.63083259999999, 41.94001], [-71.63083259999999, 41.9614868], [-71.6597099, 41.9614868]]]"
BOX,"[55, 55]","[[[-71.6258087, 41.9792137], [-71.6258087, 41.957744500000004], [-71.5969238, 41.957744500000004], [-71.5969238, 41.9792137], [-71.6258087, 41.9792137]]]"
BOX,"[57, 55]","[[[-71.568058, 41.9717254], [-71.568058, 41.9502563], [-71.53918069999999, 41.9502563], [-71.53918069999999, 41.9717254], [-71.568058, 41.9717254]]]"
BOX,"[58, 55]","[[[-71.5391845, 41.9679813], [-71.5391845, 41.9465007], [-71.51031490000001, 41.9465007], [-71.51031490000001, 41.9679813], [-71.5391845, 41.9679813]]]"
BOX,"[60, 55]","[[[-71.4814491, 41.9604415], [-71.4814491, 41.9389801], [-71.4525871, 41.9389801], [-71.4525871, 41.9604415], [-71.4814491, 41.9604415]]]"
BOX,"[61, 56]","[[[-71.4475173, 41.9781417], [-71.4475173, 41.9566802], [-71.41864770000001, 41.9566802], [-71.41864770000001, 41.9781417], [-71.4475173, 41.9781417]]]"
BOX,"[63, 56]","[[[-71.3897819, 41.9706039], [-71.3897819, 41.9491348], [-71.3609199, 41.9491348], [-71.3609199, 41.9706039], [-71.3897819, 41.9706039]]]"
BOX,"[67, 57]","[[[-71.2692337, 41.9769077], [-71.2692337, 41.95545], [-71.240364, 41.95545], [-71.240364, 41.9769077], [-71.2692337, 41.9769077]]]"
BOX,"[70, 57]","[[[-71.1826553, 41.9655036], [-71.1826553, 41.9440345], [-71.1538009, 41.9440345], [-71.1538009, 41.9655036], [-71.1826553, 41.9655036]]]"
BOX,"[71, 57]","[[[-71.1538009, 41.9616813], [-71.1538009, 41.9402198], [-71.1249465, 41.9402198], [-71.1249465, 41.9616813], [-71.1538009, 41.9616813]]]"
BOX,"[72, 58]","[[[-71.1198081, 41.9793205], [-71.1198081, 41.957859], [-71.0909461, 41.957859], [-71.0909461, 41.9793205], [-71.1198081, 41.9793205]]]"
BOX,"[73, 58]","[[[-71.09095, 41.975502], [-71.09095, 41.9540405], [-71.0620956, 41.9540405], [-71.0620956, 41.975502], [-71.09095, 41.975502]]]"
BOX,"[74, 58]","[[[-71.0620956, 41.971672], [-71.0620956, 41.9502105], [-71.0332412, 41.9502105], [-71.0332412, 41.971672], [-71.0620956, 41.971672]]]"
BOX,"[76, 58]","[[[-71.0043945, 41.9640007], [-71.0043945, 41.9425392], [-70.9755401, 41.9425392], [-70.9755401, 41.9640007], [-71.0043945, 41.9640007]]]"
BOX,"[79, 59]","[[[-70.9126739, 41.9739055], [-70.9126739, 41.9524555], [-70.8838195, 41.9524555], [-70.8838195, 41.9739055], [-70.9126739, 41.9739055]]]"
BOX,"[85, 60]","[[[-70.7344131, 41.9721431], [-70.7344131, 41.950693099999995], [-70.705574, 41.950693099999995], [-70.705574, 41.9721431], [-70.7344131, 41.9721431]]]"
BOX,"[86, 60]","[[[-70.7055702, 41.9682521], [-70.7055702, 41.9468097], [-70.6767234, 41.9468097], [-70.6767234, 41.9682521], [-70.7055702, 41.9682521]]]"
BOX,"[95, 62]","[[[-70.435543, 41.9759559], [-70.435543, 41.9545249], [-70.4067115, 41.9545249], [-70.4067115, 41.9759559], [-70.435543, 41.9759559]]]"
BOX,"[97, 62]","[[[-70.3778877, 41.9680862], [-70.3778877, 41.9466552], [-70.3490562, 41.9466552], [-70.3490562, 41.9680862], [-70.3778877, 41.9680862]]]"
BOX,"[102, 63]","[[[-70.2284584, 41.9697818], [-70.2284584, 41.9483394], [-70.19964209999999, 41.9483394], [-70.19964209999999, 41.9697818], [-70.2284584, 41.9697818]]]"
BOX,"[104, 63]","[[[-70.1708183, 41.961832], [-70.1708183, 41.9404048], [-70.1420021, 41.9404048], [-70.1420021, 41.961832], [-70.1708183, 41.961832]]]"
BOX,"[107, 64]","[[[-70.0790214, 41.9713191], [-70.0790214, 41.9498996], [-70.05020520000001, 41.9498996], [-70.05020520000001, 41.9713191], [-70.0790214, 41.9713191]]]"
BOX,"[108, 64]","[[[-70.0502052, 41.9673461], [-70.0502052, 41.9459152], [-70.021389, 41.9459152], [-70.021389, 41.9673461], [-70.0502052, 41.9673461]]]"
BOX,"[110, 64]","[[[-69.9925842, 41.9593524], [-69.9925842, 41.9379253], [-69.96377559999999, 41.9379253], [-69.96377559999999, 41.9593524], [-69.9925842, 41.9593524]]]"
BOX,"[124, 67]","[[[-69.5731048, 41.9671325], [-69.5731048, 41.945724399999996], [-69.54431149999999, 41.945724399999996], [-69.54431149999999, 41.9671325], [-69.5731048, 41.9671325]]]"
BOX,"[125, 67]","[[[-69.5443077, 41.9630794], [-69.5443077, 41.9416599], [-69.5155067, 41.9416599], [-69.5155067, 41.9630794], [-69.5443077, 41.9630794]]]"
BOX,"[126, 68]","[[[-69.5100402, 41.9804039], [-69.5100402, 41.9589958], [-69.4812469, 41.9589958], [-69.4812469, 41.9804039], [-69.5100402, 41.9804039]]]"
BOX,"[15, 49]","[[[-72.8112792, 41.9962005], [-72.8112792, 41.9747009], [-72.7823638, 41.9747009], [-72.7823638, 41.9962005], [-72.8112792, 41.9962005]]]"
BOX,"[16, 49]","[[[-72.78236, 41.9926433], [-72.78236, 41.9711399], [-72.75343699999999, 41.9711399], [-72.75343699999999, 41.9926433], [-72.78236, 41.9926433]]]"
BOX,"[17, 49]","[[[-72.7534408, 41.9890785], [-72.7534408, 41.9675788], [-72.7245254, 41.9675788], [-72.7245254, 41.9890785], [-72.7534408, 41.9890785]]]"
BOX,"[19, 49]","[[[-72.6955986, 41.9819488], [-72.6955986, 41.9604492], [-72.6666755, 41.9604492], [-72.6666755, 41.9819488], [-72.6955986, 41.9819488]]]"
BOX,"[22, 50]","[[[-72.6040382, 41.9927101], [-72.6040382, 41.9712104], [-72.5751152, 41.9712104], [-72.5751152, 41.9927101], [-72.6040382, 41.9927101]]]"
BOX,"[23, 50]","[[[-72.5751228, 41.9891204], [-72.5751228, 41.9676208], [-72.546215, 41.9676208], [-72.546215, 41.9891204], [-72.5751228, 41.9891204]]]"
BOX,"[24, 50]","[[[-72.5462112, 41.985527], [-72.5462112, 41.964034999999996], [-72.5172958, 41.964034999999996], [-72.5172958, 41.985527], [-72.5462112, 41.985527]]]"
BOX,"[26, 51]","[[[-72.4835472, 41.9998168], [-72.4835472, 41.978324799999996], [-72.4546394, 41.978324799999996], [-72.4546394, 41.9998168], [-72.4835472, 41.9998168]]]"
BOX,"[28, 51]","[[[-72.4257164, 41.9925937], [-72.4257164, 41.9711055], [-72.3968086, 41.9711055], [-72.3968086, 41.9925937], [-72.4257164, 41.9925937]]]"
BOX,"[30, 51]","[[[-72.367897, 41.9853706], [-72.367897, 41.963871000000005], [-72.3389968, 41.963871000000005], [-72.3389968, 41.9853706], [-72.367897, 41.9853706]]]"
BOX,"[31, 51]","[[[-72.3389968, 41.9817333], [-72.3389968, 41.9602451], [-72.3100967, 41.9602451], [-72.3100967, 41.9817333], [-72.3389968, 41.9817333]]]"
BOX,"[33, 52]","[[[-72.2763023, 41.9959506], [-72.2763023, 41.9744701], [-72.2473945, 41.9744701], [-72.2473945, 41.9959506], [-72.2763023, 41.9959506]]]"
BOX,"[36, 52]","[[[-72.189598, 41.9850273], [-72.189598, 41.9635353], [-72.1606979, 41.9635353], [-72.1606979, 41.9850273], [-72.189598, 41.9850273]]]"
BOX,"[38, 53]","[[[-72.1268768, 41.9991931], [-72.1268768, 41.977705], [-72.09797660000001, 41.977705], [-72.09797660000001, 41.9991931], [-72.1268768, 41.9991931]]]"
BOX,"[40, 53]","[[[-72.0690765, 41.991867], [-72.0690765, 41.970375], [-72.0401763, 41.970375], [-72.0401763, 41.991867], [-72.0690765, 41.991867]]]"
BOX,"[41, 53]","[[[-72.0401763, 41.9881801], [-72.0401763, 41.9666996], [-72.0112762, 41.9666996], [-72.0112762, 41.9881801], [-72.0401763, 41.9881801]]]"
BOX,"[42, 53]","[[[-72.0112838, 41.9845104], [-72.0112838, 41.9630298], [-71.9823989, 41.9630298], [-71.9823989, 41.9845104], [-72.0112838, 41.9845104]]]"
BOX,"[44, 54]","[[[-71.9485473, 41.9986209], [-71.9485473, 41.977140399999996], [-71.9196472, 41.977140399999996], [-71.9196472, 41.9986209], [-71.9485473, 41.9986209]]]"
BOX,"[47, 54]","[[[-71.8618736, 41.9875144], [-71.8618736, 41.966045300000005], [-71.8329811, 41.966045300000005], [-71.8329811, 41.9875144], [-71.8618736, 41.9875144]]]"
BOX,"[49, 54]","[[[-71.8041, 41.980112], [-71.8041, 41.958631499999996], [-71.77521510000001, 41.958631499999996], [-71.77521510000001, 41.980112], [-71.8041, 41.980112]]]"
BOX,"[52, 55]","[[[-71.7124519, 41.9904136], [-71.7124519, 41.9689445], [-71.6835746, 41.9689445], [-71.6835746, 41.9904136], [-71.7124519, 41.9904136]]]"
BOX,"[56, 56]","[[[-71.591896, 41.9969444], [-71.591896, 41.9754753], [-71.56301110000001, 41.9754753], [-71.56301110000001, 41.9969444], [-71.591896, 41.9969444]]]"
BOX,"[58, 56]","[[[-71.5316149, 41.9913124], [-71.53666419999999, 41.969843499999996], [-71.50779069999999, 41.966088199999994], [-71.50273539999999, 41.98755669999999], [-71.5316149, 41.9913124]]]"
BOX,"[59, 56]","[[[-71.5052642, 41.9856834], [-71.5052642, 41.9642143], [-71.4763946, 41.9642143], [-71.4763946, 41.9856834], [-71.5052642, 41.9856834]]]"
BOX,"[60, 56]","[[[-71.4763908, 41.9819145], [-71.4763908, 41.960445400000005], [-71.4475135, 41.960445400000005], [-71.4475135, 41.9819145], [-71.4763908, 41.9819145]]]"
BOX,"[63, 57]","[[[-71.3847045, 41.9920616], [-71.3847045, 41.9706001], [-71.3558349, 41.9706001], [-71.3558349, 41.9920616], [-71.3847045, 41.9920616]]]"
BOX,"[64, 57]","[[[-71.3558349, 41.9882812], [-71.3558349, 41.9668197], [-71.32696530000001, 41.9668197], [-71.32696530000001, 41.9882812], [-71.3558349, 41.9882812]]]"
BOX,"[65, 57]","[[[-71.3269653, 41.9845046], [-71.3269653, 41.963035500000004], [-71.2980957, 41.963035500000004], [-71.2980957, 41.9845046], [-71.3269653, 41.9845046]]]"
