Station Name,Grid Coordinates,Coordinates
GYX,"[57, 26]","[[[-70.9742644, 43.0656822], [-70.9794848, 43.044381099999995], [-70.9503245, 43.0405628], [-70.9450981, 43.061863599999995], [-70.9742644, 43.0656822]]]"
GYX,"[58, 27]","[[[-70.939862, 43.083189], [-70.94509520000001, 43.061872699999995], [-70.9159297, 43.05804919999999], [-70.91069040000001, 43.07936519999999], [-70.939862, 43.083189]]]"
GYX,"[61, 27]","[[[-70.8523457, 43.0717024], [-70.8575971, 43.0503871], [-70.82843840000001, 43.0465496], [-70.82318090000001, 43.0678646], [-70.8523457, 43.0717024]]]"
GYX,"[62, 27]","[[[-70.8231809, 43.0678646], [-70.8284384, 43.0465496], [-70.79928199999999, 43.0427074], [-70.79401839999998, 43.064022099999995], [-70.8231809, 43.0678646]]]"
GYX,"[63, 27]","[[[-70.7940156, 43.0640217], [-70.7992792, 43.042707], [-70.7701194, 43.0388594], [-70.7648498, 43.0601738], [-70.7940156, 43.0640217]]]"
GYX,"[65, 28]","[[[-70.730421, 43.0776276], [-70.7356979, 43.0563206], [-70.7065422, 43.052464], [-70.7012592, 43.0737707], [-70.730421, 43.0776276]]]"
GYX,"[70, 29]","[[[-70.579317, 43.0795916], [-70.58462560000001, 43.0582932], [-70.5554668, 43.054411800000004], [-70.5501522, 43.07570990000001], [-70.579317, 43.0795916]]]"
GYX,"[72, 29]","[[[-70.521005, 43.0718256], [-70.5263257, 43.0505279], [-70.4971743, 43.046637499999996], [-70.49184749999999, 43.0679349], [-70.521005, 43.0718256]]]"
GYX,"[75, 30]","[[[-70.4282055, 43.081428], [-70.4335456, 43.060138300000006], [-70.40439500000001, 43.056233600000006], [-70.3990488, 43.07752300000001], [-70.4282055, 43.081428]]]"
GYX,"[76, 30]","[[[-70.3990587, 43.0775243], [-70.4044048, 43.056235], [-70.3752761, 43.0523282], [-70.36992389999999, 43.073617299999995], [-70.3990587, 43.0775243]]]"
GYX,"[77, 30]","[[[-70.3699113, 43.0736156], [-70.3752635, 43.052326599999994], [-70.3461119, 43.0484118], [-70.3407537, 43.069700499999996], [-70.3699113, 43.0736156]]]"
GYX,"[78, 30]","[[[-70.3407621, 43.0697016], [-70.34612030000001, 43.0484129], [-70.3169878, 43.044495700000006], [-70.31162350000001, 43.06578410000001], [-70.3407621, 43.0697016]]]"
GYX,"[79, 30]","[[[-70.3116123, 43.0657826], [-70.31697659999999, 43.044494199999995], [-70.2878241, 43.040569299999994], [-70.28245369999999, 43.061857399999994], [-70.3116123, 43.0657826]]]"
GYX,"[81, 31]","[[[-70.2479392, 43.0792341], [-70.253321, 43.057937100000004], [-70.2241782, 43.054004000000006], [-70.2187904, 43.07530070000001], [-70.2479392, 43.0792341]]]"
GYX,"[83, 31]","[[[-70.1896536, 43.071364], [-70.1950475, 43.050067600000006], [-70.1659178, 43.046126400000006], [-70.16051780000001, 43.067422500000006], [-70.1896536, 43.071364]]]"
GYX,"[84, 31]","[[[-70.1605136, 43.0674219], [-70.1659136, 43.0461258], [-70.1367777, 43.0421788], [-70.1313717, 43.063474500000005], [-70.1605136, 43.0674219]]]"
GYX,"[88, 32]","[[[-70.0385498, 43.0728888], [-70.04397469999999, 43.0516032], [-70.01484769999999, 43.047637900000005], [-70.00941669999999, 43.06892320000001], [-70.0385498, 43.0728888]]]"
GYX,"[8, 19]","[[[-72.4407051, 43.0977381], [-72.4456143, 43.0763889], [-72.4163814, 43.0728009], [-72.41146610000001, 43.0941498], [-72.4407051, 43.0977381]]]"
GYX,"[9, 19]","[[[-72.4114689, 43.0941502], [-72.4163842, 43.0728012], [-72.387159, 43.0692093], [-72.3822376, 43.0905579], [-72.4114689, 43.0941502]]]"
GYX,"[10, 19]","[[[-72.3822327, 43.0905573], [-72.3871541, 43.0692087], [-72.3579212, 43.065610799999995], [-72.3529936, 43.086959199999995], [-72.3822327, 43.0905573]]]"
GYX,"[15, 20]","[[[-72.2311587, 43.0938643], [-72.2361119, 43.0725242], [-72.2068962, 43.0689042], [-72.2019369, 43.090244], [-72.2311587, 43.0938643]]]"
GYX,"[16, 20]","[[[-72.2019355, 43.0902438], [-72.2068948, 43.068904], [-72.1776784, 43.065279000000004], [-72.17271290000001, 43.08661850000001], [-72.2019355, 43.0902438]]]"
GYX,"[19, 21]","[[[-72.1092846, 43.1007043], [-72.1142668, 43.07935809999999], [-72.08503809999999, 43.07571719999999], [-72.0800498, 43.09706299999999], [-72.1092846, 43.1007043]]]"
GYX,"[21, 21]","[[[-72.0508374, 43.0934196], [-72.0558318, 43.072074099999995], [-72.0266229, 43.06842569999999], [-72.0216223, 43.08977089999999], [-72.0508374, 43.0934196]]]"
GYX,"[24, 22]","[[[-71.9581809, 43.1037945], [-71.9631949, 43.0824569], [-71.9339806, 43.078793499999996], [-71.9289605, 43.100130799999995], [-71.9581809, 43.1037945]]]"
GYX,"[25, 22]","[[[-71.9289612, 43.1001309], [-71.9339813, 43.078793600000004], [-71.9047706, 43.0751257], [-71.89974450000001, 43.0964626], [-71.9289612, 43.1001309]]]"
GYX,"[27, 22]","[[[-71.8705284, 43.0927895], [-71.8755607, 43.071452900000004], [-71.8463628, 43.0677766], [-71.84132439999999, 43.089113000000005], [-71.8705284, 43.0927895]]]"
GYX,"[28, 22]","[[[-71.8413202, 43.0891125], [-71.8463586, 43.067776099999996], [-71.8171544, 43.0640941], [-71.81210990000001, 43.0854302], [-71.8413202, 43.0891125]]]"
GYX,"[29, 22]","[[[-71.8121155, 43.0854309], [-71.81716, 43.0640948], [-71.7879693, 43.0604096], [-71.7829186, 43.0817453], [-71.8121155, 43.0854309]]]"
GYX,"[30, 23]","[[[-71.7778604, 43.1030648], [-71.7829112, 43.0817402], [-71.7536997, 43.0780478], [-71.7486427, 43.099372100000004], [-71.7778604, 43.1030648]]]"
GYX,"[33, 23]","[[[-71.6902294, 43.0919747], [-71.6952985, 43.070651], [-71.66610480000001, 43.066946099999996], [-71.66102950000001, 43.088269399999994], [-71.6902294, 43.0919747]]]"
GYX,"[36, 24]","[[[-71.5975292, 43.1021656], [-71.6026193, 43.0808437], [-71.5734176, 43.077123300000004], [-71.5683213, 43.098444900000004], [-71.5975292, 43.1021656]]]"
GYX,"[37, 24]","[[[-71.5683249, 43.0984453], [-71.57342109999999, 43.0771238], [-71.5442286, 43.0733996], [-71.5391262, 43.094720800000005], [-71.5683249, 43.0984453]]]"
GYX,"[39, 24]","[[[-71.5099221, 43.0909907], [-71.5150305, 43.0696698], [-71.48584939999999, 43.0659372], [-71.48073489999999, 43.0872577], [-71.5099221, 43.0909907]]]"
GYX,"[40, 24]","[[[-71.4807272, 43.0872568], [-71.48584170000001, 43.065936199999996], [-71.45664740000001, 43.062196899999996], [-71.45152680000001, 43.083517199999996], [-71.4807272, 43.0872568]]]"
GYX,"[41, 24]","[[[-71.4515296, 43.0835175], [-71.4566502, 43.0621972], [-71.4274637, 43.058454], [-71.422337, 43.079774], [-71.4515296, 43.0835175]]]"
GYX,"[46, 25]","[[[-71.3004268, 43.0860898], [-71.3055835, 43.0647597], [-71.2764061, 43.0609933], [-71.27124330000001, 43.082323099999996], [-71.3004268, 43.0860898]]]"
GYX,"[48, 26]","[[[-71.236895, 43.0998439], [-71.24206070000001, 43.0785399], [-71.21287610000002, 43.074763100000006], [-71.20770440000001, 43.0960668], [-71.236895, 43.0998439]]]"
GYX,"[49, 26]","[[[-71.2077044, 43.0960668], [-71.2128761, 43.074763100000006], [-71.1836937, 43.070981700000004], [-71.17851590000001, 43.092285000000004], [-71.2077044, 43.0960668]]]"
GYX,"[51, 26]","[[[-71.1493248, 43.0884979], [-71.15450870000001, 43.0671949], [-71.12532660000001, 43.0634035], [-71.12013660000001, 43.0847062], [-71.1493248, 43.0884979]]]"
GYX,"[52, 26]","[[[-71.1201423, 43.084707], [-71.1253322, 43.0634042], [-71.0961636, 43.0596097], [-71.09096749999999, 43.080912100000006], [-71.1201423, 43.084707]]]"
GYX,"[54, 27]","[[[-71.0565811, 43.0984389], [-71.06179, 43.077121299999995], [-71.032617, 43.07331669999999], [-71.027402, 43.09463399999999], [-71.0565811, 43.0984389]]]"
GYX,"[55, 27]","[[[-71.0273971, 43.0946333], [-71.032612, 43.0733161], [-71.0034314, 43.0695055], [-70.99821039999999, 43.0908225], [-71.0273971, 43.0946333]]]"
GYX,"[57, 27]","[[[-70.9690351, 43.0870081], [-70.9742622, 43.0656915], [-70.9450959, 43.0618728], [-70.93986269999999, 43.083189100000006], [-70.9690351, 43.0870081]]]"
GYX,"[59, 28]","[[[-70.9054532, 43.1006724], [-70.9106937, 43.0793635], [-70.88153009999999, 43.0755358], [-70.87628349999999, 43.096844399999995], [-70.9054532, 43.1006724]]]"
GYX,"[60, 28]","[[[-70.8762737, 43.0968431], [-70.8815202, 43.0755345], [-70.8523392, 43.0716995], [-70.8470865, 43.0930078], [-70.8762737, 43.0968431]]]"
GYX,"[61, 28]","[[[-70.8470935, 43.0930087], [-70.8523462, 43.0717004], [-70.8231814, 43.0678625], [-70.8179227, 43.089170499999994], [-70.8470935, 43.0930087]]]"
GYX,"[62, 28]","[[[-70.8179227, 43.0891705], [-70.8231814, 43.067862500000004], [-70.7940189, 43.064020000000006], [-70.78875409999999, 43.08532770000001], [-70.8179227, 43.0891705]]]"
GYX,"[63, 28]","[[[-70.7887513, 43.0853273], [-70.79401610000001, 43.0640197], [-70.7648503, 43.060171700000005], [-70.7595794, 43.0814791], [-70.7887513, 43.0853273]]]"
GYX,"[64, 29]","[[[-70.754312, 43.1027778], [-70.7595841, 43.0814776], [-70.7304229, 43.0776257], [-70.72514469999999, 43.098925699999995], [-70.754312, 43.1027778]]]"
GYX,"[66, 29]","[[[-70.6959782, 43.0950687], [-70.7012625, 43.0737691], [-70.6721086, 43.0699083], [-70.6668183, 43.091207600000004], [-70.6959782, 43.0950687]]]"
GYX,"[67, 29]","[[[-70.6668043, 43.0912057], [-70.6720946, 43.0699064], [-70.64291499999999, 43.066037200000004], [-70.63761849999999, 43.0873362], [-70.6668043, 43.0912057]]]"
GYX,"[68, 29]","[[[-70.637634, 43.0873383], [-70.64293040000001, 43.0660393], [-70.61378380000001, 43.0621695], [-70.6084814, 43.083468200000006], [-70.637634, 43.0873383]]]"
GYX,"[69, 30]","[[[-70.6031753, 43.1047574], [-70.6084791, 43.0834658], [-70.5793231, 43.0795903], [-70.57401329999999, 43.1008815], [-70.6031753, 43.1047574]]]"
GYX,"[70, 30]","[[[-70.5740077, 43.1008808], [-70.5793175, 43.0795895], [-70.5501527, 43.075707799999996], [-70.5448368, 43.096998799999994], [-70.5740077, 43.1008808]]]"
GYX,"[71, 30]","[[[-70.5448438, 43.0969997], [-70.5501597, 43.0757088], [-70.5210111, 43.0718243], [-70.5156892, 43.0931149], [-70.5448438, 43.0969997]]]"
GYX,"[77, 31]","[[[-70.3645522, 43.0949201], [-70.3699098, 43.073621700000004], [-70.3407521, 43.0697066], [-70.33538850000001, 43.091004600000005], [-70.3645522, 43.0949201]]]"
GYX,"[79, 31]","[[[-70.3062411, 43.0870864], [-70.3116108, 43.0657887], [-70.2824521, 43.0618635], [-70.2770764, 43.0831609], [-70.3062411, 43.0870864]]]"
GYX,"[82, 32]","[[[-70.2134053, 43.0965857], [-70.21879390000001, 43.0752981], [-70.189653, 43.0713608], [-70.18425830000001, 43.0926481], [-70.2134053, 43.0965857]]]"
GYX,"[86, 33]","[[[-70.0914125, 43.1020932], [-70.0968282, 43.080807899999996], [-70.0676849, 43.076850799999995], [-70.0622632, 43.098135899999996], [-70.0914125, 43.1020932]]]"
GYX,"[87, 33]","[[[-70.0622646, 43.098136], [-70.0676863, 43.076851], [-70.0385481, 43.0728897], [-70.0331203, 43.0941744], [-70.0622646, 43.098136]]]"
GYX,"[88, 33]","[[[-70.0331217, 43.0941746], [-70.0385495, 43.072889800000006], [-70.0094165, 43.068924200000005], [-70.0039827, 43.090208600000004], [-70.0331217, 43.0941746]]]"
GYX,"[8, 20]","[[[-72.4357953, 43.1190782], [-72.4407056, 43.097736], [-72.4114666, 43.094147799999995], [-72.4065501, 43.1154896], [-72.4357953, 43.1190782]]]"
GYX,"[9, 20]","[[[-72.4065529, 43.11549], [-72.41146939999999, 43.0941481], [-72.38223799999999, 43.0905559], [-72.37731539999999, 43.1118974], [-72.4065529, 43.11549]]]"
GYX,"[11, 20]","[[[-72.3480759, 43.1082997], [-72.35300459999999, 43.0869584], [-72.32378879999999, 43.0833582], [-72.31885399999999, 43.1046991], [-72.3480759, 43.1082997]]]"
GYX,"[13, 21]","[[[-72.2846657, 43.1224443], [-72.28961120000001, 43.101096399999996], [-72.26040330000001, 43.097487699999995], [-72.25545170000001, 43.118835399999995], [-72.2846657, 43.1224443]]]"
GYX,"[14, 21]","[[[-72.2554363, 43.1188334], [-72.2603878, 43.0974858], [-72.2311512, 43.0938686], [-72.2261935, 43.115216000000004], [-72.2554363, 43.1188334]]]"
GYX,"[15, 21]","[[[-72.2261998, 43.1152168], [-72.23115750000001, 43.093869399999996], [-72.2019357, 43.090249099999994], [-72.1969718, 43.111596199999994], [-72.2261998, 43.1152168]]]"
GYX,"[17, 21]","[[[-72.1677369, 43.1079697], [-72.1727068, 43.086622999999996], [-72.1434766, 43.082991799999995], [-72.1385005, 43.104338199999994], [-72.1677369, 43.1079697]]]"
GYX,"[18, 21]","[[[-72.1385104, 43.1043394], [-72.1434864, 43.082993], [-72.114278, 43.0793595], [-72.1092958, 43.100705700000006], [-72.1385104, 43.1043394]]]"
GYX,"[20, 22]","[[[-72.075067, 43.1184005], [-72.0800566, 43.0970618], [-72.0508365, 43.0934174], [-72.0458409, 43.1147559], [-72.075067, 43.1184005]]]"
GYX,"[21, 22]","[[[-72.0458423, 43.1147561], [-72.0508379, 43.0934176], [-72.0216228, 43.0897689], [-72.01662110000001, 43.111107100000005], [-72.0458423, 43.1147561]]]"
GYX,"[22, 22]","[[[-72.0166218, 43.1111072], [-72.02162349999999, 43.089769], [-71.99241199999999, 43.086115799999995], [-71.98740409999999, 43.10745369999999], [-72.0166218, 43.1111072]]]"
GYX,"[23, 22]","[[[-71.987402, 43.1074534], [-71.9924099, 43.0861155], [-71.96319629999999, 43.0824571], [-71.95818229999999, 43.1037947], [-71.987402, 43.1074534]]]"
GYX,"[27, 23]","[[[-71.8654969, 43.1141109], [-71.8705294, 43.0927854], [-71.8413254, 43.0891089], [-71.8362867, 43.1104341], [-71.8654969, 43.1141109]]]"
GYX,"[29, 23]","[[[-71.8070718, 43.1067517], [-71.8121165, 43.08542679999999], [-71.7829196, 43.081741199999996], [-71.7778688, 43.103065799999996], [-71.8070718, 43.1067517]]]"
GYX,"[32, 24]","[[[-71.7143704, 43.117], [-71.71943610000001, 43.0956769], [-71.6902242, 43.0919751], [-71.6851524, 43.1132979], [-71.7143704, 43.117]]]"
GYX,"[33, 24]","[[[-71.6851573, 43.1132985], [-71.6902292, 43.0919757], [-71.66102930000001, 43.0882705], [-71.6559514, 43.1095929], [-71.6851573, 43.1132985]]]"
GYX,"[34, 24]","[[[-71.6559493, 43.1095926], [-71.6610272, 43.0882702], [-71.6318253, 43.0845597], [-71.6267413, 43.1058818], [-71.6559493, 43.1095926]]]"
GYX,"[36, 25]","[[[-71.5924317, 43.1235059], [-71.5975274, 43.1021727], [-71.56831960000001, 43.098451999999995], [-71.5632178, 43.11978489999999], [-71.5924317, 43.1235059]]]"
GYX,"[38, 25]","[[[-71.534011, 43.1160599], [-71.5391189, 43.0947273], [-71.5099113, 43.090996700000005], [-71.5047972, 43.112329], [-71.534011, 43.1160599]]]"
GYX,"[41, 25]","[[[-71.4464016, 43.1048564], [-71.4515279, 43.083524700000005], [-71.4223353, 43.079781200000006], [-71.4172029, 43.101112500000006], [-71.4464016, 43.1048564]]]"
GYX,"[44, 26]","[[[-71.3536764, 43.1149051], [-71.3588177, 43.0935998], [-71.3296256, 43.0898419], [-71.3244782, 43.1111469], [-71.3536764, 43.1149051]]]"
GYX,"[45, 26]","[[[-71.324474, 43.1111463], [-71.3296214, 43.089841400000005], [-71.3004232, 43.086077700000004], [-71.29526969999999, 43.107382300000005], [-71.324474, 43.1111463]]]"
GYX,"[46, 26]","[[[-71.295276, 43.1073832], [-71.3004295, 43.0860786], [-71.27124610000001, 43.0823118], [-71.26608650000001, 43.103616099999996], [-71.295276, 43.1073832]]]"
GYX,"[47, 26]","[[[-71.2660858, 43.103616], [-71.2712454, 43.0823118], [-71.2420628, 43.0785402], [-71.2368971, 43.0998442], [-71.2660858, 43.103616]]]"
GYX,"[48, 27]","[[[-71.2317204, 43.1211726], [-71.2368928, 43.099853100000004], [-71.2077021, 43.096076000000004], [-71.2025237, 43.1173951], [-71.2317204, 43.1211726]]]"
GYX,"[49, 27]","[[[-71.2025237, 43.1173951], [-71.2077021, 43.096076000000004], [-71.17851370000001, 43.092294200000005], [-71.17332920000001, 43.1136131], [-71.2025237, 43.1173951]]]"
GYX,"[50, 27]","[[[-71.1733278, 43.1136129], [-71.1785123, 43.092294], [-71.14932329999999, 43.0885072], [-71.14413269999999, 43.1098257], [-71.1733278, 43.1136129]]]"
GYX,"[52, 27]","[[[-71.1149433, 43.1060344], [-71.12013999999999, 43.084716199999995], [-71.0909653, 43.08092129999999], [-71.08576249999999, 43.10223919999999], [-71.1149433, 43.1060344]]]"
GYX,"[53, 28]","[[[-71.0805583, 43.1235478], [-71.08576230000001, 43.102236999999995], [-71.05658230000002, 43.098437], [-71.05137220000002, 43.119747399999994], [-71.0805583, 43.1235478]]]"
GYX,"[54, 28]","[[[-71.0513715, 43.1197474], [-71.0565816, 43.0984369], [-71.02740250000001, 43.0946319], [-71.0221863, 43.115942100000005], [-71.0513715, 43.1197474]]]"
GYX,"[55, 28]","[[[-71.0221814, 43.1159415], [-71.0273976, 43.094631299999996], [-70.9982109, 43.0908204], [-70.9929886, 43.1121303], [-71.0221814, 43.1159415]]]"
GYX,"[60, 29]","[[[-70.8710263, 43.1181426], [-70.8762742, 43.096841], [-70.847087, 43.0930057], [-70.8418331, 43.1143069], [-70.8710263, 43.1181426]]]"
GYX,"[61, 29]","[[[-70.8418401, 43.1143078], [-70.847094, 43.093006599999995], [-70.8179232, 43.08916849999999], [-70.81266319999999, 43.11046939999999], [-70.8418401, 43.1143078]]]"
GYX,"[62, 29]","[[[-70.8126632, 43.1104694], [-70.81792320000001, 43.0891685], [-70.7887546, 43.0853256], [-70.7834886, 43.106626199999994], [-70.8126632, 43.1104694]]]"
GYX,"[63, 29]","[[[-70.7834858, 43.1066258], [-70.7887518, 43.0853253], [-70.7595799, 43.081477], [-70.7543078, 43.1027773], [-70.7834858, 43.1066258]]]"
GYX,"[65, 30]","[[[-70.7198643, 43.1202163], [-70.7251438, 43.098923500000005], [-70.6959759, 43.095066300000006], [-70.6906904, 43.11635880000001], [-70.7198643, 43.1202163]]]"
GYX,"[66, 30]","[[[-70.6906932, 43.1163592], [-70.6959787, 43.0950667], [-70.6668188, 43.091205499999994], [-70.6615272, 43.11249779999999], [-70.6906932, 43.1163592]]]"
GYX,"[67, 30]","[[[-70.6615132, 43.1124959], [-70.66680480000001, 43.0912037], [-70.63761900000002, 43.0873342], [-70.63232140000001, 43.1086261], [-70.6615132, 43.1124959]]]"
GYX,"[68, 30]","[[[-70.6323368, 43.1086281], [-70.6376345, 43.087336199999996], [-70.6084819, 43.083466099999995], [-70.60317810000001, 43.10475769999999], [-70.6323368, 43.1086281]]]"
GYX,"[73, 31]","[[[-70.4811852, 43.110529], [-70.4865185, 43.0892294], [-70.4573573, 43.0853337], [-70.4520179, 43.106633], [-70.4811852, 43.110529]]]"
GYX,"[76, 32]","[[[-70.3883541, 43.1201156], [-70.3937064, 43.098825999999995], [-70.3645656, 43.094918699999994], [-70.3592072, 43.11620789999999], [-70.3883541, 43.1201156]]]"
GYX,"[79, 32]","[[[-70.3008714, 43.1083719], [-70.3062419, 43.087083400000004], [-70.27707720000001, 43.0831578], [-70.2717006, 43.104446100000004], [-70.3008714, 43.1083719]]]"
GYX,"[83, 33]","[[[-70.1788619, 43.1139356], [-70.1842594, 43.0926493], [-70.1551176, 43.0887074], [-70.149714, 43.1099934], [-70.1788619, 43.1139356]]]"
GYX,"[85, 33]","[[[-70.12056, 43.1060454], [-70.12596959999999, 43.0847597], [-70.0968324, 43.0808084], [-70.0914167, 43.1020938], [-70.12056, 43.1060454]]]"
GYX,"[87, 34]","[[[-70.0568428, 43.1194089], [-70.06226529999999, 43.098133000000004], [-70.03312109999999, 43.094171300000006], [-70.0276926, 43.11544690000001], [-70.0568428, 43.1194089]]]"
GYX,"[90, 35]","[[[-69.9639623, 43.1287849], [-69.9694058, 43.1075109], [-69.9402541, 43.1035337], [-69.9348046, 43.1248074], [-69.9639623, 43.1287849]]]"
GYX,"[8, 21]","[[[-72.4308793, 43.1404328], [-72.4357941, 43.1190833], [-72.40654889999999, 43.1154948], [-72.4016279, 43.1368439], [-72.4308793, 43.1404328]]]"
GYX,"[9, 21]","[[[-72.4016307, 43.1368443], [-72.4065517, 43.1154951], [-72.3773143, 43.11190259999999], [-72.37238719999999, 43.13325139999999], [-72.4016307, 43.1368443]]]"
GYX,"[10, 21]","[[[-72.3723822, 43.1332508], [-72.37730930000001, 43.111902], [-72.34806420000001, 43.1083035], [-72.34313100000001, 43.1296521], [-72.3723822, 43.1332508]]]"
GYX,"[11, 21]","[[[-72.3431415, 43.1296534], [-72.3480747, 43.1083048], [-72.3188528, 43.1047043], [-72.3139134, 43.1260525], [-72.3431415, 43.1296534]]]"
GYX,"[12, 21]","[[[-72.3139001, 43.1260509], [-72.3188394, 43.1047026], [-72.2895929, 43.101094100000005], [-72.2846474, 43.12244210000001], [-72.3139001, 43.1260509]]]"
GYX,"[13, 22]","[[[-72.2797195, 43.1437832], [-72.2846662, 43.1224423], [-72.25545220000001, 43.118833300000006], [-72.25049940000001, 43.14017390000001], [-72.2797195, 43.1437832]]]"
GYX,"[14, 22]","[[[-72.2504839, 43.140172], [-72.2554367, 43.1188314], [-72.226194, 43.1152139], [-72.2212351, 43.1365542], [-72.2504839, 43.140172]]]"
GYX,"[18, 22]","[[[-72.1335336, 43.1256768], [-72.1385108, 43.1043374], [-72.10929630000001, 43.100703599999996], [-72.10431290000001, 43.122042699999994], [-72.1335336, 43.1256768]]]"
GYX,"[19, 23]","[[[-72.099319, 43.1433651], [-72.1043026, 43.122037199999994], [-72.07506169999999, 43.118395699999994], [-72.07007189999999, 43.13972329999999], [-72.099319, 43.1433651]]]"
GYX,"[21, 23]","[[[-72.0408474, 43.1360793], [-72.04584320000001, 43.114751999999996], [-72.01662200000001, 43.11110299999999], [-72.01162000000001, 43.13242999999999], [-72.0408474, 43.1360793]]]"
GYX,"[23, 23]","[[[-71.9823949, 43.128776], [-71.987403, 43.1074493], [-71.9581833, 43.103790599999996], [-71.9531691, 43.125116999999996], [-71.9823949, 43.128776]]]"
GYX,"[24, 23]","[[[-71.9531677, 43.1251168], [-71.9581819, 43.1037904], [-71.9289615, 43.100126700000004], [-71.9239412, 43.12145280000001], [-71.9531677, 43.1251168]]]"
GYX,"[26, 24]","[[[-71.8896869, 43.1391099], [-71.8947159, 43.117785], [-71.86548959999999, 43.114111099999995], [-71.8604544, 43.135435599999994], [-71.8896869, 43.1391099]]]"
GYX,"[28, 24]","[[[-71.831241, 43.1317589], [-71.83628230000001, 43.1104346], [-71.80706590000001, 43.106752], [-71.80201850000002, 43.128076], [-71.831241, 43.1317589]]]"
GYX,"[32, 25]","[[[-71.7092974, 43.1383416], [-71.7143687, 43.117007199999996], [-71.6851507, 43.113305], [-71.68007329999999, 43.134639199999995], [-71.7092974, 43.1383416]]]"
GYX,"[37, 26]","[[[-71.5581253, 43.1410815], [-71.563224, 43.1197741], [-71.53401930000001, 43.1160493], [-71.52891450000001, 43.1373564], [-71.5581253, 43.1410815]]]"
GYX,"[38, 26]","[[[-71.5289089, 43.1373557], [-71.5340137, 43.1160486], [-71.50479990000001, 43.1123177], [-71.49968910000001, 43.133624499999996], [-71.5289089, 43.1373557]]]"
GYX,"[39, 26]","[[[-71.4996982, 43.1336256], [-71.5048091, 43.112318900000005], [-71.4756158, 43.108585600000005], [-71.4704988, 43.129892100000006], [-71.4996982, 43.1336256]]]"
GYX,"[41, 26]","[[[-71.4412813, 43.1261512], [-71.4464043, 43.104845100000006], [-71.4172057, 43.1011012], [-71.4120765, 43.122407100000004], [-71.4412813, 43.1261512]]]"
GYX,"[44, 27]","[[[-71.3485262, 43.136235], [-71.3536742, 43.1149143], [-71.324476, 43.1111561], [-71.3193219, 43.1324764], [-71.3485262, 43.136235]]]"
GYX,"[45, 27]","[[[-71.3193177, 43.1324759], [-71.3244718, 43.1111555], [-71.2952675, 43.1073916], [-71.29010729999999, 43.1287116], [-71.3193177, 43.1324759]]]"
GYX,"[47, 27]","[[[-71.2609173, 43.124945], [-71.2660836, 43.1036253], [-71.2368949, 43.0998534], [-71.23172249999999, 43.121172800000004], [-71.2609173, 43.124945]]]"
GYX,"[48, 28]","[[[-71.2265474, 43.1424829], [-71.2317209, 43.1211705], [-71.2025242, 43.1173931], [-71.1973445, 43.1387051], [-71.2265474, 43.1424829]]]"
GYX,"[49, 28]","[[[-71.1973445, 43.1387051], [-71.2025242, 43.1173931], [-71.1733297, 43.113611], [-71.16814389999999, 43.1349227], [-71.1973445, 43.1387051]]]"
GYX,"[50, 28]","[[[-71.1681425, 43.1349226], [-71.17332830000001, 43.113610800000004], [-71.14413320000001, 43.10982370000001], [-71.13894130000001, 43.13113510000001], [-71.1681425, 43.1349226]]]"
GYX,"[51, 28]","[[[-71.1389406, 43.131135], [-71.1441325, 43.1098236], [-71.1149382, 43.1060316], [-71.1097402, 43.1273427], [-71.1389406, 43.131135]]]"
GYX,"[52, 28]","[[[-71.1097459, 43.1273435], [-71.11494379999999, 43.1060323], [-71.08576299999999, 43.1022371], [-71.08055899999998, 43.123547900000005], [-71.1097459, 43.1273435]]]"
GYX,"[55, 29]","[[[-71.0169645, 43.1372425], [-71.0221819, 43.1159394], [-70.9929891, 43.1121282], [-70.9877656, 43.133431], [-71.0169645, 43.1372425]]]"
GYX,"[57, 29]","[[[-70.9585781, 43.129616], [-70.9638077, 43.1083135], [-70.9346292, 43.1044943], [-70.9293936, 43.1257964], [-70.9585781, 43.129616]]]"
GYX,"[58, 29]","[[[-70.9293928, 43.1257963], [-70.9346285, 43.1044942], [-70.9054509, 43.10067], [-70.9002092, 43.1219719], [-70.9293928, 43.1257963]]]"
GYX,"[63, 30]","[[[-70.778219, 43.1279173], [-70.7834863, 43.1066238], [-70.7543083, 43.1027752], [-70.74903490000001, 43.124068400000006], [-70.778219, 43.1279173]]]"
GYX,"[64, 30]","[[[-70.7490391, 43.124069], [-70.7543125, 43.102775799999996], [-70.7251452, 43.0989236], [-70.7198657, 43.1202165], [-70.7490391, 43.124069]]]"
GYX,"[67, 31]","[[[-70.6562147, 43.1338036], [-70.66151160000001, 43.1125021], [-70.6323198, 43.1086322], [-70.6270168, 43.1299335], [-70.6562147, 43.1338036]]]"
GYX,"[69, 31]","[[[-70.5978647, 43.1260644], [-70.60317380000001, 43.1047635], [-70.57401180000001, 43.100887699999994], [-70.5686967, 43.12218829999999], [-70.5978647, 43.1260644]]]"
GYX,"[70, 32]","[[[-70.5633759, 43.1434759], [-70.5686918, 43.1221844], [-70.53951479999999, 43.1183021], [-70.5341929, 43.1395933], [-70.5633759, 43.1434759]]]"
GYX,"[72, 32]","[[[-70.5050275, 43.135708], [-70.5103556, 43.1144172], [-70.481186, 43.1105259], [-70.4758519, 43.1318164], [-70.5050275, 43.135708]]]"
